essay_set,essay,domain1_score,avg_distance_bw_neighbours,max_distance_bw_neighbours,min_distance_bw_neighbours,avg_distance_bw_points,max_distance_bw_points,clark_and_evans,avg_distance_to_nearest_neighbours,cumulative_frequency_distribution,avg_distance_bw_neighbours_euclid,max_distance_bw_neighbours_euclid,min_distance_bw_neighbours_euclid,avg_distance_bw_points_euclid,avg_distance_bw_centroid_and_points,max_distance_bw_centroid_and_points,min_distance_bw_centroid_and_points
3,"The setting of the authors  shortcut effected his performance and strength tremendously . whether it was the hills, heat or barren landscape all three took their toll on Joe Kurmaskie. Not only that, but his lack of water depleted his energy as well. Flat road was repalced by short rolling hills. The hills were a tough thing to pass since Joe was being drained of energy. He overcame this exhaustion when a building came into views. I wiped the sweat from my eyes to make sure it wasnt a mirage, and tried not to get too excited with what I believed was my last burst of energy. I manouvered down the hill. The authour overcame all the problems ne faced even though it was difficult. He seems to have written this piece to exaggrate how important it is to keep going when you want to give up. Winston churchill once said,  success is not final, failure is not fatal: it is the courage it takes to continues that counts. I believe that @PERSON2 agrees.",3,0.8013131219714502,0.9065569976885579,0.7491009522855473,0.35169883707963806,0.9065569976885579,6.131641328278836,0.791591491644702,0.7333333333333333,0.6270084593107895,0.7083770856181792,0.43230313973285495,1.0736592922632244,[0.80367911],[0.9013976],[0.74249582]
3,"The features of the setting affect the cyclist very much so! The cyclist is riding through the hot desert. Meaning he needs lots of cold water to keep him hydrated. The longer he rides in the hot sun, the more he sweats, the more likely he will get dehydrated. If he was riding in the rain or snow it could possibly slow him down also, because he would be cold and his muscles might get stiff and not be able to move as fast. This is why the setting affects the cyclist very much so. ",1,0.658207668324579,0.7221304373529438,0.6045994222803127,0.3793011592617092,0.7221304373529438,3.869314567834157,0.6448857613056929,0.4444444444444444,0.8252769947308237,0.8892700126729647,0.7454791246534755,1.0350947357692013,[0.78645289],[0.86168143],[0.71912801]
3,"There was many features that affected the cyclist such as heat and lack of water. The cyclist was drinking a lot of water throughout the story and ends up only having little water left. I eased past, trying to keep my balance in my dehydrated state. That shows he wasnt prepared with enough water for his trip to Yosemite. Without water he/she would die from the heat. Wide rings of dried sweat circled my shirt, and the growing realization that I could drop from heat stroke"" This states that he @CAPS1 the danger of not having enough water in his system. Features such as water and heat affected him/her throughout the story. Not having enough water could make him/her lose more sweat and the heat is making him lose even more sweat which can cause extreme heatstroke.",3,0.7623713239819433,0.8146764985361046,0.7012024692913056,0.400099850333478,0.8146764985361046,5.190856734360868,0.7492356332270073,0.5,0.6880040700810007,0.7730427293606669,0.608807853865069,1.0280219426372486,[0.77238515],[0.89458055],[0.68644307]
3,"The features in the setting affected the cyclist in many ways. Initially, when the cyclist went through the road with the big snake in the middle of it made him keep cations and very unease. Furthermore, the desert and nothing around gave the cyclist of abandoness and no help for when he is I trouble. Finally, the cyclist is greatly relieved when he sees the bait store and that people are there. The features in the setting greatly affected the cyclist on his ride.",2,0.6181784917553763,0.6799103365137866,0.5297339337857424,0.4117988527732741,0.6799103365137866,3.3173695717426543,0.586433629970286,0.75,0.871881470721284,0.9698103590024778,0.8001120715077524,1.0025988990785695,[0.76577217],[0.81667013],[0.67701531]
3,"The features of the setting in Rough Road Ahead:Do Not Exceed Posted Speed Limit, by Joe kurmaksie,greatly affect the cyclist and put him through many hardships that he probably could have avoided.The old cotagers told him about a path they thought was right,but was hard and did not get him to the right place.The features of the setting are described as flat road was replaced by short rolling hills.",1,0.4639169180750415,0.5324847546873801,0.3958522005166147,0.32283906435167503,0.5324847546873801,2.336993426613402,0.4416502444579814,0.2857142857142857,1.034694705535346,1.0992249992457281,0.9669697464891237,1.0701888568040872,[0.82233991],[0.86218262],[0.76105983]
3,"In the essay Do Not Exceed Posted Speed Limit the author Joe Kurmaskie uses the features of the setting to affect the cyclist. The cyclist is affected by these features because of he sees the same setting (the dessert) for several miles, he has no water and, the road has a lot of hills. The cyclist could been affected by seeing the dessert and no scenary changes for a wahile. When you look at one same scene for hours you could start to get tired and bored with everything. So this cause him to be very drossy and bored. Also the cyclist had no water as none of the fountains were cold water. Having no water out in the dessert could make you dehydrate and faint.",2,0.739330522264958,0.8305794288962246,0.6021272999614402,0.39560496886101526,0.8305794288962246,4.719216417621816,0.7114486437153053,0.36363636363636365,0.7172115823117805,0.8920456266789941,0.582100628935883,1.0284065066669532,[0.77583281],[0.8644675],[0.70453245]
3,"Many different characteristics in a setting and determine the outcome of an event there. Im the story, Rough Road Ahead Do Not Exceed Posted Speed Limit, the cyclists journey was affected my a few weather relouded things. The heat was an extreme thing that showed him down and in most cases detened him from reading his maximum level of ability. Also the time of your in which this labes place, greatly affects the cyclist. Lastly, the type of road and amount of ground that he has to cover after affects his performance. Overall, setting can be a determining factor in a journey as they life",2,0.6447442163807835,0.6793370156970715,0.6050172037626911,0.3437026626030676,0.6793370156970715,3.777578485617227,0.6295964142695378,0.2222222222222222,0.8425188222809474,0.8888000857755458,0.8008283015764721,1.0654124325783803,[0.80895064],[0.90473571],[0.76553178]
3,"The setting of the story affects the cyclist in many ways. Since he is riding in the California desert, he always feels very hot and is always in constant thirst. In addition to this the area he is riding in appears to be quite desolate. He finds nothing but old abondored buildings. He doesn't find anyone. No people or cars, or any sign of modern civilization. This causes him to feel a little unnerved as if something happened to him nobody would know about it. This is especially prevelent when he become dehydrated. In those ways, the cyclist is very much affected by the setting.",2,0.663894484731104,0.828149137677895,0.5841111390318782,0.36188098027456345,0.828149137677895,3.7972506878592434,0.6328751146432072,0.6666666666666666,0.8140261365565093,0.9120184877162544,0.5862607991706511,1.0469797095092745,[0.79786949],[0.83599673],[0.73608541]
3,"In the story Rough Road Ahead by @PERSON1, the features of the setting affect the cyclist in many ways. One way the setting affects the cyclist is, in the desert, the cyclist drank more water than before. For example, the text states I had been hitting my water bottles pretty regularly, and I was traveling through the high deserts of California in June. You will drink more water in a desert than in a forest. If you go cycling, be aware of the settings around you because they will affect you.",1,0.6409309815637046,0.7328848454759218,0.5671034509407133,0.37602360431623116,0.7328848454759218,3.529826978095865,0.6239911481567013,0.625,0.8445095808116335,0.9304800363890526,0.7309106026376664,1.0295119346417356,[0.78853008],[0.86780774],[0.70960159]
3,"Some features of the setting affect the cyclist. First the cyclist followed the old codgers advice of how to get to Yosemite National Park. Their advice was no use and didnt help her in the end. Next, a tarlike substance oozed out of what she thoot was going to be water. Then the terrain changed to short, rolling hills, which wasnt helping, her bike better. Lastly, ""tumble weeds crossed my path and a ridiculously large snake, slowed her down. All of these road blocks in the setting affected the cyclist.",2,0.5683534228450183,0.6091961068684257,0.5295899583177884,0.3285256917276893,0.6091961068684257,3.1410597887062304,0.55526616917664,0.5,0.9288028139586333,0.9699588049831928,0.884085847790331,1.0730062171112444,[0.81896311],[0.85919292],[0.78765708]
3,"The features of the setting that affect the cyclist are the lack of water, out of date information, and rolling hills. If he had up to date information then he would probably have got water from a town thats not empty or almost empty like a ghost town as the cyclist said.",2,0.3433011377290972,0.3868417322177315,0.21058554786873762,0.30773028531904906,0.4091845262163588,1.573463405749648,0.3211818727523707,0.3333333333333333,1.1446463894906018,1.2565145857738877,1.0,1.0687657242242699,[0.83147857],[0.88469935],[0.79731459]
3,The cyclist has a couple things if he racing and the wind is blowing then theres a problem and he has to follow traffic law and ride on the right side or the road.,1,0.021849765820871034,0.06554929746261311,0.0,0.29179085167512253,0.09169808526461168,0.06554929746261311,0.016387324365653277,0.75,1.3985016042545027,1.414213562373095,1.0,1.0304537567637118,[0.84138861],[0.86367923],[0.81744947]
3,"Do Not Exceed Posted Speed Limit had a  rough setting between harzardous things and the death defying heat. The cyclist had to endure the pain of dehydration and determination. He had been given bad directions that almost caused him his life. He was travelling through a desert and claimed the temperature was @NUM1.Also, the cyclist had to ration his water because it was ghost towns in which our character passed through. He used nature skills hed once learned and began to suck on pebbles which take the mind off thirst and uses saliva to help refresh your throat. Throughout his adventure everything kept this young man from getting water and to whenever there was water any faster. He had survived and wouldnt ever take shortcuts again",2,0.7159106050113484,0.7833457126030818,0.6508370543155713,0.3608222112782559,0.7833457126030818,4.573679232227238,0.6895080874881141,0.6363636363636364,0.7516067509686036,0.8356589563744636,0.658261782875048,1.0590801215715198,[0.79784451],[0.90590328],[0.74571121]
3,An example of the setting affecting the cyclist is when he has the lock of water in a ghost town in just eliterat. He frind the water but e tar like substance come out and it tasted like battery. When he left he had to go through rough road which he couldnt travel that fast leanes of the condition of the road.,1,0.37028091592712,0.4881220543762395,0.28701725512552234,0.3373110644805431,0.4881220543762395,1.608758938790845,0.3283865432649104,0.6666666666666666,1.1202365399689227,1.1941379693104794,1.0,1.0460668027211577,[0.81357975],[0.84998491],[0.77639783]
3,"The cyclist had a very hard time geting to Yosemite National Park. This is because the sun was out, and it was in the middle of June. I was so hot out the cyclist became dehydrated faster than he would have on a cooler day. When the pumped the handle of the old rusted water pump, he said the water felt, somewhere in the neighborhood of two hundred degrees. The cyclist also had to deal with a lot of ""short rolling hills"", which was much more difficult to bike on than flat roads. On top of everything else the roads were in very bad condition, so you had to watch for rocks in the road.",2,0.6999758681070077,0.7527751967961169,0.6371951436013317,0.3758946365745576,0.7527751967961169,4.320431309547421,0.6831201706236912,0.5,0.7730050058648167,0.8518272787351535,0.7031711074893267,1.0430716169202876,[0.78911848],[0.85735768],[0.73832091]
3,"The cyclist in the story is at first confident in accepting the old mens help, and doesnt seem to suspect anything is wrong when he first starts out. The way the men directed him seem all going for his water supply is all in store, and the first land mark, a ghost town now, is exactly where it is supposed to be. The next town he hits doesnt have anything that could replenish his diminishing water supply and he starts to feel troubled. However he was told the next town wasnt further, so he pressed on. Then the scenery makes a drastic change, the flat roads becoming hills, the sun beating hotter- it really look like a desert after tumbleweeds even go past! The cyclist continues on, despite being very dehydrated. The next thing to come along is an old juice building that almost seems to mark him on how he has no water. He keeps on, however, and at last sees a shop where he can get water. The canging scenery sends the cyclist from confidence to worry, to hopelessness and lastly, relief.",3,0.8272679642349601,0.8783931224110932,0.7878867943464783,0.40250791798738617,0.8783931224110932,6.564535570305478,0.8205669462881847,0.6875,0.5858827196237503,0.6513266548415194,0.4931670661934085,1.0325738453891187,[0.77194342],[0.86524108],[0.71935853]
3,Well I would put it like this is that the weather had everything to do with it because the not weather make you tired and upset and easy to angre so now it make you upset and and then stress.,1,0.19858773823352813,0.5101631939121094,0.0,0.23187479777566827,0.5101631939121094,0.37339534601392366,0.08349373761691885,0.4,1.1523825995763644,1.3166009805080723,0.9897846291874719,0.9422071337159643,[0.74120614],[0.87037648],[0.4815338]
3,"The features of the setting affect the cyclist in two way. This ways are pysical and mental. The pysical ways that features affect cyclist is the terrain. If the roads are long and wiredy, this could wear the cyclist out. They could also become physically tired if the incline of the hill is to steep. When its you against gravity, it can be egausting. The temperature can also be a crusal factor in a cyclist pysical ability. Nobody want to feel like their in a sauna when they are bike riding. The cyclist and also be attracted mentally. If the terrain looks deserted or anything like a desert the byciclist instintaniously thinks dehydration and death. If some people see dead animals or bones they would think they could die. If they see vulture circling them they would get afraid and think death, but the worse thing of all is that knowing all of these things are in the same place at the same time. This is how setting affects cyclists",3,0.8048260856385898,0.8802690591115765,0.7309939368289924,0.3979568557563287,0.8802690591115765,5.905770106003086,0.7891917264898274,0.6428571428571429,0.6212997299790916,0.7334930990418488,0.48934842574268833,1.032249952245313,[0.77444404],[0.88562995],[0.72124634]
3,"The settings of the story were grveling. While the cyclist was riding along, the sun was beginning to beat down on him. The cyclist began to sweat due to the heat and thus he drank just about all of his water. Now the cyclist was experiencing major heat, sweat, and dehydration. The California desert is a grveling place to be, especially in June. Luckily, the cyclist did come up to a camp and found fresh food and water, before he would eventually continue his way to Yosemite National Park",2,0.5984631838056236,0.732559473316845,0.5052878380548441,0.3787602761441544,0.732559473316845,3.0905750807496646,0.5463416493410624,0.75,0.8905584393910299,0.9946981069099867,0.7313556271516,1.030427143592275,[0.78604516],[0.91079893],[0.73020165]
3,"As the cyclist is travelling to Yosemite National Park, he comes across many features in the area that affects him. First, he takes directions from some old guys who dont know anything about the changes in maps because they never leave their porch. At first, it affects him in a positive way, because he thought he had a good shortcut to Yosemite. However, the affect later came negative because it turned out to be a shortcut that never existed. Another feature that affected him wasted the setting which was a desert-like area. The heat made it harder for him to ride his bike, and he also drank a lot of his water. This later resulted in him becoming dehydrated. A positive affect was when he found the bait shop, where he rehydrated himself and got some new directions.",3,0.7520084514460745,0.8247045125739259,0.6784738505297108,0.36626581746340725,0.8247045125739259,5.050185775002207,0.7289315291637858,0.5,0.7015558672407232,0.8019054177024738,0.5921072325619309,1.056541063337087,[0.79492859],[0.87662595],[0.73749373]
3,"The features of this setting affect the cyclist in many ways. The setting is a dessert so by common knowledge you know that it is going to be hot and dry. Because it is hot the cyclist needs more water because he is getting dehydrated. And when he is on his low of water because it is dry into mouth gets drys. @CAPS2 because he is in the dessert he sees wild sometime dangerous animals, in the story he sees a ridiculously @CAPS1 diamondbrock snake, which I believe are venomous, @CAPS2 because  of the extreme heat of the dessert he realizes that he had ??? chance of dropping from heatstroke. @CAPS2 the writer said that the dessert had short rolling hills and rough road ahead ??? would leave worn the cyclist out. Because of this terrain the cyclist way affects.",1,0.790071548917225,0.86004709193306,0.7032897920465203,0.40276474160572984,0.86004709193306,5.349097601561826,0.7720757350458253,0.25,0.6447544107021353,0.7703378582848953,0.5290612593394837,1.0210640149286567,[0.77099606],[0.88697206],[0.68988747]
3,The features of the setting affect the cyclist in many different ways. One example is the hot sun that was beating down on him made him very thirsty. Another feature is the rough road that wore the cyclist out and made him tired. My last example is the old juice factory with the picture of a refreshing cup of juice on it made the cyclist feel like giving up because he thought he would die of dehydration. These are my reasons as to why the features of the setting affect the cyclist in many different ways.   ,1,0.6537695937438917,0.7046410648310082,0.5667756942623675,0.3964888372545597,0.7046410648310082,3.7777249712971304,0.6296208285495217,0.4444444444444444,0.8305980865492538,0.9308322144593325,0.7685817265183861,1.0208578711681415,[0.77624519],[0.82153397],[0.7217123]
3,In the essay the mshan writes of rough rodes timit the cyclists had to overcome to reach @CAPS1 gole.,1,0.13264446291443727,0.26528892582887453,0.0,0.28117531685086106,0.26528892582887453,0.30632926548065476,0.08842964194295817,0.6666666666666666,1.1060986199337224,1.2121972398674448,1.0,0.7138216088594321,[0.61778704],[0.66155073],[0.53025967]
3,"Understanding, realitic, mode-all are reasons how setting affects the setting. If a book has a good setting then the book might be pretty good. When you have a setting its more understable of what they are trying today. And if you have a good setting it makes it more realitic So when you read it you wont be thrown off, the mode of the story sets it all off, because usually books have there ups and downs. Thats why they chase the mode.  ",0,0.6340480208896945,0.7173128259981567,0.5235498048196888,0.39658502173082455,0.7173128259981567,3.3859999867894555,0.5985658879390962,0.5,0.8520778528113911,0.9761661694407477,0.7519137902736499,1.0135343127826317,[0.77417861],[0.89861536],[0.70825201]
3,The setting of the story affected the cyclist by making him dehydrated which could lead to a heatstroke. I could drop from a heatstroke this shows that it was hot out and he was feeling bad if he could have dropped from a heatstroke.,1,0.117087654514613,0.14443268541876353,0.05518975094776629,0.28085747147766593,0.2928524601412279,0.4682687416252913,0.10470807380124367,0.4,1.3285735343422158,1.374634678052488,1.0,1.071381585263666,[0.84696002],[0.92670468],[0.81007729]
3,"The terrain during the cyclists journey greatly affects him. For example, the first terrain that he experienced was not very hilly, but rather flat and soothing. The author stated, I rode into the morning with strong legs and a smile on my face. This shows that he was energized and happy. However, the reader can predict that the journey will not remain this joyful, because the cyclist is basically in the desert during the summer, in which it is extremely hot. Then, the cyclist experiences hilly terrain that sucked the life from his body, especially because he had no water left. The cyclist said, sometimes life can feel so cruel"", emphasizing that the cyclist mood had changed from enthusiastic to tired and forlorn.  This change of mood from the terrain can be connected to real life, as obstacles are include, in which the person must persevere and be strong to overcome, in which the cyclist finally did. ",3,0.7990032894140843,0.830828200349117,0.7590800842537174,0.42028126160995427,0.830828200349117,5.697306532221002,0.7900742628445673,0.5384615384615384,0.6332845447652545,0.6941468371263863,0.5816731034711562,1.011001864059777,[0.7597294],[0.84889108],[0.69842264]
3,"The features in the story great effect the cyclist. One feature of the setting that effects the cyclist is the heat. At first, the story says that the pine trees cooled the cyclist, but eventually the forest turned into a desert, and the heat poured down on him, make it hard to cycle. Another feature that effected the cyclist was the lack of water. As he moved away from his beginning point, the cyclist was drinking lots of water. But when he needed to refill, the water was brown and hot, so the cyclist didnt take any. The lack of water plus the heat formed one giant obstacle that potentialy could have killed him, but through great determination the cyclist got through this troubling time.",2,0.7567630009794245,0.8110523371761786,0.6926974860020733,0.4476023288840257,0.8110523371761786,4.913736397508031,0.7407736340566714,0.5454545454545454,0.6951201760042018,0.7839674916703201,0.614731913640119,0.9834658842678121,[0.74103768],[0.90652366],[0.69323727]
3,"The narrator in this story goes through a tough journey insisting of hope, challenge physical pain, despair, and relief. All of these are further developed by the settings where they take place, For example after taking advice from old men at a campsite, he is on his way through the deserts of California. If he had been almost anywhere else, his journey could have been much better. He could have gotten more reliable advice, or had been in a place where the towns were not miles and miles apart. Also, at one point he reaches a snake on the road. This could symbolize a decision, which was to go and how it will affect the outcome of his trip, or perhaps the decisions he had already made. To take advice from strangers and better yet he should use it. The irony continues as he becomes dehydrated and the flat land turns hilly. If that werent to happen he could have been more successful and healthy on his trip. The setting in this mens story are necessary for if to have plot line and have the humour it possesses. If he were in the city, for example, he would not get lost and stranded, and therefore would have no story.",3,0.8405214363067042,0.882699552029598,0.7720360204173704,0.4376544476624342,0.882699552029598,6.782351001495936,0.8224808696818079,0.35294117647058826,0.5619030142022272,0.6752243769038997,0.4843561664114581,1.0037038229059863,[0.7473173],[0.9065265],[0.68738442]
3,The setting in the story changes many times. It starts in an area with rivers and pine trees. Then the cyclist arrives ant a town. After that he is pounded by the hot sun and along hilly road. With not much water left the cyclist uses all the energy he had to get to a town where he could get something to drink. The setting was what made the cyclists journey a hard one.,1,0.48646052043293525,0.5616465716106619,0.42554460318105,0.3222027051154331,0.5616465716106619,2.4369746401485246,0.4605449178002941,0.5714285714285714,1.0123890566639384,1.0718725640848823,0.9363262555213737,1.069758905501083,[0.82245995],[0.87712286],[0.77021327]
3,The features of the settings affect in the story Do Not Exceed posted speed Limit it is the morning and everyone is still sleep and he wakes in the morning for something to do when he pull up to the first plase he thinks that they are all old and crazy and he thinking that the places needs fixing because the houses are falling apart. Then..leaves and see these wide bunch of hills. inconclusion I would never do all the riding he did.  ,2,0.601512399697737,0.6533100399597631,0.545810468349302,0.3473516823557858,0.6533100399597631,3.300248721626055,0.5834070626660046,0.5,0.8917878429237057,0.953089221060335,0.8326943737533441,1.0562176471073481,[0.80717129],[0.88126761],[0.77011977]
3,The setting effects the cyclist because he is in the desert with no water and doesnt know where he is going. The old men on the porch gave him wrong directions now he is lost in the desert. The cyclist find the will power to keep on moving and he finds help along the way. He finds another old man there that offer him directions but he says he has a map,1,0.5654449757465256,0.6341199975934483,0.5390760455140099,0.3808804361377869,0.6341199975934483,2.963637045487088,0.5600747570440753,0.7142857142857143,0.9315346928601332,0.9601291105741874,0.855429719388509,1.0191277299034296,[0.78479554],[0.91109829],[0.72842269]
3,"The setting in the story discouraged the biker very much. As he follows the advice of the elderly men and starts off his journey he notices that there is, no one in sight, not a building, car, or structure of any kind. He uses tone words to describe how had things are when he says, The water bottle contained only a few tantalizing sips. He describes in exhaust how hard his journey is getting. He describes the intense heat inthe desert of California, pedaling up,  one long, crippling hill. The terrain did not make his rideeasy at all. The factor of weather, rolling hills, and the shortage of water take a tall on him. If he were on flat terrain on a cool day then he would have been first fine.",2,0.701299972843202,0.7543556241691309,0.5939027587268509,0.3509245676714684,0.7543556241691309,4.504916949145448,0.6791417832740003,0.45454545454545453,0.7708508805379403,0.9012183323403371,0.7009199324186312,1.0689256440864177,[0.80409444],[0.92533669],[0.75368419]
3,The features of the setting affect the cyclist alot. The hot sun beating down on him makes him sweat and makes him thirsty. The bumpy roods and hills make him work harder. The abandoned places make him lose hope. If faced with these obstacles I would have been affected in the same way. As I believe any human would be.,2,0.39650369512958894,0.5487163575929006,0.2990822224646045,0.3130722413114354,0.5487163575929006,1.6748350113859256,0.3418742651036643,0.6666666666666666,1.0950728148969198,1.1839913661301722,0.9500354124000846,1.0635806142796034,[0.82744033],[0.89603067],[0.75479171]
3,"The features of the setting affect the cyclist.The features of the setting, or nature, affect the cyclist because they are wearing her out. The cyclist is going to the city of of yosemite but some guys gave her a short cut. Through this shortcut are hills and heat and lack of water. @CAPS1 describes this by saying, I wiped the sweat from my eyes to make sure it wasnt a mirage, and tried not to get too excited. @CAPS1 is excited that there is a building that @CAPS1 might get some water from. Also, @CAPS1 wiped the sweat from her eyes meaning it is hot outside and @CAPS1 is sweating and losing water. Therefore, the features of the setting affect the cyclist.",2,0.7483437701130546,0.8426281775213331,0.6826313579519918,0.40484628616787344,0.8426281775213331,4.78725793118805,0.721706287836536,0.7272727272727273,0.7041537350275127,0.7967040128529642,0.5610201823083854,1.0188828196145863,[0.77061725],[0.84785629],[0.70055241]
